Date and Time	Input Voltage(V)	Output Voltage(V)	Input Frequency(Hz)	Output Frequency(Hz)	Load Capacity(%)	Internal Temperature(℃)	Backup Time(Min)	Battery Voltage(V)	Battery Capacity(%)
﻿2021-02-14 04:19:01.856	94.3	94.9	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:19:07.863	94.3	94.9	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:19:13.855	94.2	94.9	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:19:18.864	94.2	94.9	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:19:24.873	94.3	95.0	50.0	50.0	15	37.0	103	53.9	100
﻿2021-02-14 04:19:29.881	94.3	95.0	50.0	50.0	15	37.0	103	53.9	100
﻿2021-02-14 04:19:35.890	94.2	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:19:41.898	94.2	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:19:46.906	94.1	95.0	50.0	50.0	16	37.0	109	53.8	100
﻿2021-02-14 04:19:51.914	94.1	95.0	50.0	50.0	16	37.0	109	53.8	100
﻿2021-02-14 04:19:57.921	94.2	95.0	50.0	50.0	16	37.0	110	53.8	100
﻿2021-02-14 04:20:03.915	94.2	95.0	50.0	49.9	16	37.0	110	53.8	100
﻿2021-02-14 04:20:08.923	94.2	95.0	50.0	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:20:14.930	94.2	94.9	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:20:20.937	94.2	94.9	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:20:26.929	94.1	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:20:32.937	94.2	94.8	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:20:38.945	94.2	94.8	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:20:44.953	94.1	95.0	49.9	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:20:50.944	94.1	95.0	49.9	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:20:56.951	94.2	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:21:02.946	94.2	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:21:08.951	94.1	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:21:14.945	94.1	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:21:20.952	94.1	94.9	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:21:26.946	94.3	95.0	50.0	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:21:32.955	94.3	95.0	50.0	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:21:38.948	94.0	95.0	50.0	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:21:43.957	94.0	95.0	50.0	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:21:49.964	94.3	95.0	50.0	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:21:55.971	94.3	95.0	50.0	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:22:01.964	94.1	94.9	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:22:07.973	94.1	94.9	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:22:13.980	93.8	94.7	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:22:19.988	93.8	94.7	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:22:25.984	93.9	94.7	49.9	49.9	15	37.0	102	53.8	100
﻿2021-02-14 04:22:31.976	93.9	94.7	49.9	49.9	15	37.0	102	53.8	100
﻿2021-02-14 04:22:36.984	93.8	94.7	49.9	49.9	16	37.0	103	53.8	100
﻿2021-02-14 04:22:42.976	93.8	94.7	49.9	49.9	16	37.0	103	53.8	100
﻿2021-02-14 04:22:47.987	93.8	94.7	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:22:53.979	93.8	94.7	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:22:59.988	93.9	94.6	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:23:05.981	93.9	94.6	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:23:11.988	94.1	94.7	49.9	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:23:17.983	94.1	94.7	49.9	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:23:23.977	94.0	94.7	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:23:29.984	94.0	94.8	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:23:35.975	94.0	94.8	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:23:41.984	94.0	94.8	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:23:47.979	94.0	94.8	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:23:53.987	94.0	94.8	49.9	49.9	16	37.0	108	53.8	100
﻿2021-02-14 04:23:59.976	94.0	94.8	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:24:05.986	94.0	94.8	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:24:11.992	94.0	94.8	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:24:17.000	94.0	94.9	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:24:23.008	94.0	94.9	49.9	49.9	16	37.0	108	53.8	100
﻿2021-02-14 04:24:29.015	94.0	94.8	49.9	49.9	16	37.0	108	53.8	100
﻿2021-02-14 04:24:35.021	94.0	94.8	49.9	49.9	16	37.0	108	53.8	100
﻿2021-02-14 04:24:41.032	94.2	95.0	49.9	49.9	15	37.0	108	53.9	100
﻿2021-02-14 04:24:47.025	94.2	95.0	49.9	49.9	15	37.0	108	53.9	100
﻿2021-02-14 04:24:53.031	94.0	94.8	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:24:58.039	94.0	94.8	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:25:04.046	94.2	94.9	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:25:10.055	94.2	94.9	49.9	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:25:15.064	94.1	94.9	49.9	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:25:20.072	94.1	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:25:25.080	94.1	94.7	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:25:31.073	94.1	94.7	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:25:37.080	94.2	94.8	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:25:43.073	94.2	94.8	49.9	49.9	16	37.0	110	53.8	100
﻿2021-02-14 04:25:48.082	94.2	94.9	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:25:54.091	94.2	94.9	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:26:00.084	94.2	94.9	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:26:06.091	94.0	94.9	49.9	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:26:11.100	94.0	94.9	49.9	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:26:17.109	94.0	94.9	49.9	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:26:23.099	94.1	94.9	50.0	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:26:29.105	94.1	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:26:34.113	94.1	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:26:40.109	94.1	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:26:46.103	94.2	95.0	50.0	50.0	15	37.0	110	53.8	100
﻿2021-02-14 04:26:52.099	94.2	95.0	50.0	50.0	15	37.0	110	53.8	100
﻿2021-02-14 04:26:57.108	94.2	95.0	50.0	50.0	15	37.0	108	53.8	100
﻿2021-02-14 04:27:03.117	94.2	95.0	50.0	50.0	15	37.0	108	53.8	100
﻿2021-02-14 04:27:09.125	94.0	95.0	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:27:15.120	94.2	94.9	50.0	50.0	16	37.0	105	53.8	100
﻿2021-02-14 04:27:21.128	94.2	94.9	50.0	50.0	16	37.0	106	53.8	100
﻿2021-02-14 04:27:27.123	94.1	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:27:33.116	94.1	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:27:39.125	94.2	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:27:45.120	94.2	94.9	49.9	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:27:51.127	94.3	94.9	50.0	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:27:56.135	94.3	94.9	50.0	50.0	15	37.0	110	53.8	100
﻿2021-02-14 04:28:02.143	94.1	94.9	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:28:08.137	94.1	94.9	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:28:13.145	94.0	95.0	50.0	49.9	16	37.3	105	53.8	100
﻿2021-02-14 04:28:19.139	94.0	95.0	50.0	49.9	16	37.3	110	53.8	100
﻿2021-02-14 04:28:25.147	94.2	95.0	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:28:31.156	94.2	95.0	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:28:37.163	94.0	95.0	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:28:43.169	94.0	95.0	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:28:49.164	94.1	94.9	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:28:55.172	94.1	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:29:00.193	94.1	94.9	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:29:06.199	94.1	94.9	49.9	49.9	16	37.0	110	53.8	100
﻿2021-02-14 04:29:11.207	94.3	94.9	50.0	50.0	15	37.0	110	53.8	100
﻿2021-02-14 04:29:17.198	94.3	94.9	50.0	50.0	15	37.0	102	53.8	100
﻿2021-02-14 04:29:23.208	94.0	94.9	50.0	50.0	15	37.0	102	53.8	100
﻿2021-02-14 04:29:29.200	94.0	94.9	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:29:35.194	94.0	94.9	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:29:41.200	93.9	94.8	50.0	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:29:47.196	93.9	94.8	50.0	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:29:53.203	94.1	94.8	50.0	50.0	16	37.3	106	53.8	100
﻿2021-02-14 04:29:59.212	94.1	94.8	50.0	50.0	16	37.3	106	53.8	100
﻿2021-02-14 04:30:04.220	94.1	94.9	50.0	50.0	15	37.0	108	53.8	100
﻿2021-02-14 04:30:10.229	94.1	94.9	50.0	50.0	15	37.0	108	53.8	100
﻿2021-02-14 04:30:16.238	94.1	94.7	49.9	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:30:22.230	94.1	94.7	49.9	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:30:28.239	94.1	94.8	49.9	49.9	16	37.0	102	53.8	100
﻿2021-02-14 04:30:34.231	94.1	94.8	49.9	49.9	16	37.0	102	53.8	100
﻿2021-02-14 04:30:40.239	94.0	94.9	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:30:46.232	94.0	94.9	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:30:52.225	94.1	94.9	49.9	49.9	15	37.0	111	53.8	100
﻿2021-02-14 04:30:58.234	94.1	94.9	49.9	49.9	15	37.0	111	53.8	100
﻿2021-02-14 04:31:04.227	93.9	94.9	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:31:10.235	93.9	94.9	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:31:16.231	94.1	94.9	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:31:22.239	94.1	94.9	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:31:28.234	94.1	94.9	49.9	49.9	15	37.3	110	53.8	100
﻿2021-02-14 04:31:34.227	94.1	94.9	49.9	49.9	15	37.3	110	53.8	100
﻿2021-02-14 04:31:40.231	94.1	94.9	49.9	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:31:46.238	94.1	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:31:52.244	94.3	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:31:58.249	94.3	94.9	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:32:04.256	94.1	94.9	50.0	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:32:10.262	94.5	94.9	50.0	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:32:16.267	94.5	94.9	50.0	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:32:22.272	94.5	94.9	50.0	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:32:28.278	94.1	94.9	50.0	50.0	16	37.0	102	53.8	100
﻿2021-02-14 04:32:34.283	94.1	94.9	50.0	50.0	16	37.0	102	53.8	100
﻿2021-02-14 04:32:40.273	94.2	94.9	50.0	50.0	15	37.0	103	53.8	100
﻿2021-02-14 04:32:45.281	94.2	94.9	50.0	50.0	15	37.0	103	53.8	100
﻿2021-02-14 04:32:51.273	94.3	94.9	50.0	50.0	16	37.0	106	53.8	100
﻿2021-02-14 04:32:57.281	94.2	94.9	50.0	50.0	15	37.3	106	53.8	100
﻿2021-02-14 04:33:03.272	94.2	94.9	50.0	50.0	15	37.3	104	53.8	100
﻿2021-02-14 04:33:09.281	94.2	95.0	50.0	50.0	15	37.0	104	53.8	100
﻿2021-02-14 04:33:15.275	94.2	95.0	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:33:21.281	94.2	94.9	50.0	50.0	16	37.0	105	53.8	100
﻿2021-02-14 04:33:27.272	94.2	94.9	50.0	50.0	16	37.0	108	53.8	100
﻿2021-02-14 04:33:32.281	94.3	95.0	50.0	50.0	16	37.0	108	53.8	100
﻿2021-02-14 04:33:38.275	94.3	95.0	50.0	50.0	16	37.0	105	53.8	100
﻿2021-02-14 04:33:43.283	94.3	95.0	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:33:49.280	94.3	95.0	49.9	49.9	16	37.0	108	53.8	100
﻿2021-02-14 04:33:55.287	94.3	95.1	49.9	49.9	15	37.0	108	53.9	100
﻿2021-02-14 04:34:00.295	94.3	95.1	49.9	49.9	15	37.0	104	53.9	100
﻿2021-02-14 04:34:06.302	94.3	95.1	49.9	49.9	16	37.0	104	53.8	100
﻿2021-02-14 04:34:12.310	94.3	95.1	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:34:18.317	94.2	95.0	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:34:24.312	94.2	95.0	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:34:30.305	94.3	95.1	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:34:36.312	94.3	95.1	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:34:41.322	94.3	95.1	49.9	49.9	16	37.3	105	53.8	100
﻿2021-02-14 04:34:47.330	94.3	95.1	49.9	49.9	16	37.3	105	53.8	100
﻿2021-02-14 04:34:53.322	94.2	95.0	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:34:58.332	94.2	95.0	49.9	49.9	16	37.0	106	53.8	100
﻿2021-02-14 04:35:04.325	94.4	95.1	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:35:09.334	94.4	95.1	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:35:15.344	94.2	95.1	50.0	50.0	16	37.3	105	53.8	100
﻿2021-02-14 04:35:21.352	94.2	95.1	50.0	50.0	16	37.3	110	53.8	100
﻿2021-02-14 04:35:27.361	94.4	95.1	50.0	50.0	16	37.0	110	53.8	100
﻿2021-02-14 04:35:33.369	94.1	95.0	49.9	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:35:39.378	94.1	95.0	49.9	49.9	15	37.0	106	53.8	100
﻿2021-02-14 04:35:45.386	94.2	95.0	49.9	49.9	15	37.0	101	53.8	100
﻿2021-02-14 04:35:51.394	94.2	95.0	49.9	49.9	15	37.0	101	53.8	100
﻿2021-02-14 04:35:57.405	94.1	95.0	49.9	49.9	15	37.0	105	53.9	100
﻿2021-02-14 04:36:03.416	94.1	95.0	49.9	49.9	15	37.0	105	53.9	100
﻿2021-02-14 04:36:09.424	94.3	94.9	49.9	49.9	15	37.3	102	53.8	100
﻿2021-02-14 04:36:15.434	94.3	94.9	49.9	49.9	15	37.3	102	53.8	100
﻿2021-02-14 04:36:21.444	94.3	94.9	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:36:27.454	94.3	94.9	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:36:33.448	94.3	95.0	50.0	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:36:39.457	94.3	95.1	50.0	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:36:45.451	94.3	95.1	50.0	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:36:51.444	94.2	95.2	50.0	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:36:57.455	94.2	95.2	50.0	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:37:03.448	94.3	95.1	50.0	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:37:09.457	94.3	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:37:15.465	94.3	95.1	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:37:21.473	94.3	95.1	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:37:27.480	94.6	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:37:33.489	94.6	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:37:39.484	94.3	95.0	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:37:45.492	94.3	95.0	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:37:51.501	94.3	95.0	50.0	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:37:57.496	94.3	95.0	50.0	49.9	15	37.0	110	53.8	100
﻿2021-02-14 04:38:03.504	94.2	95.0	49.9	49.9	16	37.0	100	53.8	100
﻿2021-02-14 04:38:09.496	94.2	95.0	49.9	49.9	16	37.3	100	53.8	100
﻿2021-02-14 04:38:15.503	94.2	95.0	49.9	49.9	16	37.3	108	53.8	100
﻿2021-02-14 04:38:21.492	94.3	95.0	49.9	49.9	15	37.3	108	53.8	100
﻿2021-02-14 04:38:27.501	94.3	95.0	49.9	49.9	15	37.3	102	53.8	100
﻿2021-02-14 04:38:33.495	94.2	95.0	49.9	49.9	15	37.3	102	53.8	100
﻿2021-02-14 04:38:39.502	94.2	95.0	49.9	49.9	15	37.3	105	53.8	100
﻿2021-02-14 04:38:45.493	94.2	94.9	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:38:51.502	94.2	94.9	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:38:57.511	94.2	95.0	49.9	49.9	16	37.3	105	53.8	100
﻿2021-02-14 04:39:03.520	94.2	95.0	49.9	49.9	16	37.3	104	53.8	100
﻿2021-02-14 04:39:09.512	94.2	95.0	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:39:15.520	94.2	95.0	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:39:21.512	94.2	95.0	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:39:26.523	94.2	95.0	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:39:32.532	94.2	95.0	49.9	49.9	15	37.0	106	53.9	100
﻿2021-02-14 04:39:38.524	94.2	95.0	49.9	49.9	15	37.3	106	53.9	100
﻿2021-02-14 04:39:44.533	94.2	95.0	49.9	49.9	15	37.3	106	53.9	100
﻿2021-02-14 04:39:50.525	94.3	95.1	49.9	49.9	15	37.3	110	53.8	100
﻿2021-02-14 04:39:56.536	94.3	95.1	49.9	49.9	15	37.3	110	53.8	100
﻿2021-02-14 04:40:02.530	94.3	95.1	50.0	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:40:08.522	94.3	95.1	50.0	50.0	15	37.0	104	53.8	100
﻿2021-02-14 04:40:14.530	94.3	95.0	50.0	50.0	15	37.3	106	53.9	100
﻿2021-02-14 04:40:20.521	94.3	95.0	50.0	50.0	15	37.3	111	53.9	100
﻿2021-02-14 04:40:26.532	94.3	95.0	50.0	50.0	16	37.3	111	53.8	100
﻿2021-02-14 04:40:32.526	94.3	95.0	50.0	50.0	16	37.3	108	53.8	100
﻿2021-02-14 04:40:38.536	94.3	95.0	50.0	50.0	15	37.3	108	53.8	100
﻿2021-02-14 04:40:44.530	94.3	95.0	50.0	50.0	15	37.3	109	53.8	100
﻿2021-02-14 04:40:50.538	94.3	95.1	50.0	50.0	15	37.3	109	53.8	100
﻿2021-02-14 04:40:56.548	94.3	95.1	50.0	50.0	15	37.3	108	53.8	100
﻿2021-02-14 04:41:02.556	94.2	95.0	50.0	50.0	15	37.0	108	53.8	100
﻿2021-02-14 04:41:08.563	94.2	95.0	50.0	50.0	15	37.0	109	53.8	100
﻿2021-02-14 04:41:14.558	94.3	95.0	50.0	50.0	16	37.0	109	53.8	100
﻿2021-02-14 04:41:20.564	94.3	95.0	50.0	50.0	16	37.0	108	53.8	100
﻿2021-02-14 04:41:26.558	94.3	95.1	50.0	50.0	15	37.0	108	53.9	100
﻿2021-02-14 04:41:32.565	94.2	95.0	50.0	50.0	15	37.3	110	53.8	100
﻿2021-02-14 04:41:38.557	94.2	95.0	50.0	49.9	15	37.3	108	53.8	100
﻿2021-02-14 04:41:44.567	94.2	95.0	49.9	49.9	15	37.3	108	53.8	100
﻿2021-02-14 04:41:50.561	94.2	95.0	49.9	49.9	15	37.3	108	53.8	100
﻿2021-02-14 04:41:56.553	94.2	94.9	49.9	49.9	15	37.3	108	53.8	100
﻿2021-02-14 04:42:02.564	94.2	94.9	49.9	49.9	15	37.3	108	53.8	100
﻿2021-02-14 04:42:08.554	94.2	94.9	49.9	49.9	16	37.0	110	53.8	100
﻿2021-02-14 04:42:14.562	94.2	94.9	49.9	49.9	16	37.0	108	53.8	100
﻿2021-02-14 04:42:20.556	94.1	95.0	49.9	49.9	15	37.0	108	53.8	100
﻿2021-02-14 04:42:26.565	94.1	95.0	49.9	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:42:32.555	94.2	95.1	49.9	49.9	15	37.0	109	53.8	100
﻿2021-02-14 04:42:38.565	94.2	95.1	49.9	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:42:44.558	94.4	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:42:50.567	94.4	95.1	50.0	50.0	15	37.0	106	53.8	100
﻿2021-02-14 04:42:56.560	94.4	95.1	50.0	50.0	15	37.3	106	53.8	100
﻿2021-02-14 04:43:02.552	94.4	95.1	50.0	50.0	15	37.3	103	53.8	100
﻿2021-02-14 04:43:07.560	94.3	95.0	50.0	50.0	16	37.3	103	53.8	100
﻿2021-02-14 04:43:13.567	94.3	95.0	50.0	50.0	16	37.3	109	53.8	100
﻿2021-02-14 04:43:19.561	94.3	95.1	50.0	50.0	15	37.3	109	53.8	100
﻿2021-02-14 04:43:24.569	94.3	95.1	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:43:29.577	94.4	95.1	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:43:35.568	94.4	95.1	50.0	50.0	15	37.3	104	53.8	100
﻿2021-02-14 04:43:41.576	94.6	95.1	50.0	49.9	15	37.0	104	53.8	100
﻿2021-02-14 04:43:47.584	94.6	95.1	50.0	49.9	15	37.0	105	53.8	100
﻿2021-02-14 04:43:53.590	94.6	95.1	49.9	49.9	15	37.3	105	53.8	100
﻿2021-02-14 04:43:59.963	94.6	95.1	49.9	49.9	15	37.3	110	53.8	100
﻿2021-02-14 04:44:05.590	94.3	95.2	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:44:10.598	94.3	95.2	49.9	49.9	16	37.0	105	53.8	100
﻿2021-02-14 04:44:15.607	94.2	95.2	49.9	49.9	15	37.3	105	53.8	100
﻿2021-02-14 04:44:21.614	94.2	95.2	49.9	49.9	15	37.3	109	53.8	100
﻿2021-02-14 04:44:27.608	94.3	95.2	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:44:32.617	94.3	95.2	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:44:38.626	94.3	95.2	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:44:44.618	94.3	95.2	50.0	50.0	15	37.0	110	53.8	100
﻿2021-02-14 04:44:50.626	94.4	95.2	50.0	50.0	15	37.3	110	53.8	100
﻿2021-02-14 04:44:56.622	94.4	95.2	50.0	50.0	15	37.3	110	53.8	100
﻿2021-02-14 04:45:02.630	94.2	95.1	50.0	50.0	15	37.3	110	53.8	100
﻿2021-02-14 04:45:08.622	94.2	95.1	50.0	50.0	15	37.3	108	53.8	100
﻿2021-02-14 04:45:13.630	94.2	95.0	50.0	50.0	15	37.0	108	53.8	100
﻿2021-02-14 04:45:19.626	94.2	95.0	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:45:25.616	94.3	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:45:31.623	94.3	95.1	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:45:37.631	94.3	95.0	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:45:43.621	94.3	95.0	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:45:49.628	94.2	95.0	50.0	50.0	16	37.3	105	53.8	100
﻿2021-02-14 04:45:55.622	94.2	95.0	50.0	50.0	16	37.3	106	53.8	100
﻿2021-02-14 04:46:01.630	94.1	95.0	50.0	50.0	15	37.0	108	53.8	100
﻿2021-02-14 04:46:07.621	94.1	95.0	50.0	50.0	15	37.0	108	53.8	100
﻿2021-02-14 04:46:12.630	94.1	95.0	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:46:18.638	94.1	95.0	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:46:24.646	94.2	95.1	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:46:30.636	94.2	95.0	50.0	50.0	15	37.3	103	53.8	100
﻿2021-02-14 04:46:35.647	94.2	95.0	50.0	50.0	15	37.3	103	53.8	100
﻿2021-02-14 04:46:41.657	94.2	94.9	50.0	50.0	15	37.0	104	53.8	100
﻿2021-02-14 04:46:47.650	94.2	94.9	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:46:52.658	94.2	94.9	50.0	50.0	15	37.0	105	53.8	100
﻿2021-02-14 04:46:57.666	94.2	95.1	50.0	50.0	15	37.3	105	53.8	100
﻿2021-02-14 04:47:03.672	94.2	95.1	50.0	50.0	15	37.3	109	53.8	100
﻿2021-02-14 04:47:08.681	94.1	94.9	50.0	50.0	15	37.3	109	53.8	100
